"","FID","admin_region","admin_district","municipality","year","month","hour","day_week","category","kind_accident","type_accident","accident_car","accident_passenger","accident_motor","accident_goodsroad","accident_other","LINREFX","LINREFY","XGCSWGS84","YGCSWGS84","road_surface_condition","day"
"18679",NA,2,4,212,2023,7,12,2,3,0,1,0,0,0,0,NA,560830.6349,5934495.3216,9.91827409900003,53.5558141770001,0,10
"18680",NA,1,1,101,2023,7,17,2,3,0,7,0,0,0,0,NA,566348.407,5934615.1445,10.0015801380001,53.5562226540001,0,10
"18681",NA,1,1,102,2023,7,14,2,3,6,4,0,1,0,0,NA,565907.4348,5934069.445,9.99480938200003,53.5513738760001,0,10
"18682",NA,5,18,526,2023,7,6,1,3,0,7,0,0,0,0,NA,576718.751,5941186.696,10.159711347,53.6138661030001,0,9
"18683",NA,5,7,515,2023,7,9,1,3,5,3,1,0,0,0,NA,573855.7836,5942484.2561,10.116750564,53.625938465,0,9
"18684",NA,5,11,519,2023,7,16,1,2,7,1,0,0,0,0,NA,571456.3238,5945692.9011,10.0812135370001,53.655107054,0,9
"18685",NA,5,9,517,2023,7,20,1,3,0,7,0,0,0,0,NA,570633.4515,5944023.8759,10.0683857230001,53.6402194870001,0,9
"18686",NA,4,12,431,2023,7,13,1,3,0,7,0,0,0,0,NA,567563.0939,5942884.8318,10.0217051060001,53.6303882510001,0,9
"18687",NA,1,7,120,2023,7,17,7,3,5,3,1,0,0,0,NA,568008.9644,5934378.6558,10.0265917080001,53.553884786,1,22
"18688",NA,6,1,601,2023,7,15,7,2,0,1,0,0,0,0,NA,578656.8418,5928525.5073,10.18581527,53.499796954,0,8
"18689",NA,6,3,604,2023,7,21,7,3,0,1,0,0,0,0,NA,581936.9012,5923938.1435,10.2340555170001,53.4580713820001,1,29
"18690",NA,1,12,130,2023,7,23,7,3,0,7,0,0,0,0,NA,575104.019,5933194.635,10.133384892,53.542277121,0,8
"18691",NA,1,14,132,2023,7,19,7,3,0,2,0,0,0,0,NA,569042.4687,5931742.9366,10.041607894,53.530062355,0,8
"18692",NA,5,4,512,2023,7,22,7,3,4,6,0,0,0,0,NA,575637.8975,5936881.206,10.142332062,53.5753309680001,0,8
"18693",NA,5,6,514,2023,7,21,7,2,0,7,0,0,0,0,NA,573988.8833,5939031.6686,10.1179427770001,53.594891992,0,8
"18694",NA,5,2,505,2023,7,14,7,3,4,6,0,0,0,0,NA,570127.5916,5936650.9931,10.059076416,53.574027637,0,8
"18695",NA,5,17,525,2023,7,13,7,3,5,3,0,0,0,0,NA,577523.797,5945113.725,10.172856343,53.649038182,0,8
"18696",NA,4,5,411,2023,7,18,7,3,5,3,0,0,0,0,NA,567760.0043,5937796.7338,10.0235758910001,53.5846356980001,0,8
"18697",NA,4,4,407,2023,7,12,7,3,3,2,0,0,0,0,NA,566156.654,5940028.8015,9.99983346300007,53.6049003750001,0,8
"18698",NA,4,10,427,2023,7,18,7,3,3,2,0,0,0,0,NA,569150.0296,5938208.633,10.0446609680001,53.588156,0,8
"18699",NA,5,1,501,2023,7,17,7,3,5,3,1,0,0,0,NA,568893.9421,5935375.6447,10.0401677720001,53.5627294350001,0,8
"18700",NA,2,4,211,2023,7,4,7,3,0,1,0,0,0,0,NA,561246.7764,5934815.2787,9.92461780200006,53.5586413760001,0,8
"18701",NA,2,1,204,2023,7,14,7,3,3,6,1,0,0,0,NA,562786.0538,5934767.7069,9.94784264200007,53.5580319630001,0,8
"18702",NA,3,3,314,2023,7,15,7,3,3,2,0,0,0,0,NA,564690.6209,5937022.0013,9.97705709200005,53.578060625,0,8
"18703",NA,1,3,108,2023,7,14,7,3,0,7,0,0,0,0,NA,565505.5968,5934070.8804,9.98874532000002,53.5514370660001,0,8
"18704",NA,1,20,141,2023,7,15,6,3,5,5,1,0,0,0,NA,558675.3992,5931230.5543,9.88513158200004,53.5267172960001,0,7
"18705",NA,1,20,141,2023,7,8,6,3,3,5,1,0,0,0,NA,557229.67,5931988.51,9.86346374900006,53.533688941,0,7
"18706",NA,1,16,137,2023,7,7,6,3,0,7,0,0,0,0,NA,565743.2749,5927928.7058,9.99104287400007,53.496205864,0,7
"18707",NA,6,2,602,2023,7,7,6,3,1,5,1,0,0,0,NA,579534.483,5926651.7199,10.1985683250001,53.482825791,0,7
"18708",NA,5,18,526,2023,7,14,6,3,5,3,0,0,0,0,NA,577345.2378,5942475.3236,10.169499495,53.62535438,0,7
"18709",NA,5,18,526,2023,7,14,6,3,3,2,1,0,0,0,NA,576961.8969,5941957.7612,10.1635765560001,53.6207597220001,0,7
"18710",NA,4,10,428,2023,7,18,6,3,4,2,1,0,0,0,NA,569691.3815,5939591.0781,10.053146688,53.6005083740001,0,7
"18711",NA,5,7,515,2023,7,12,6,3,0,7,0,0,0,0,NA,570224.4042,5939001.5518,10.061067211,53.5951391620001,0,7
"18712",NA,5,10,518,2023,7,12,6,3,3,5,0,0,0,0,NA,573594.0345,5945207.0357,10.1134377930001,53.6504443010001,0,7
"18713",NA,4,7,416,2023,7,12,6,3,5,3,1,0,0,0,NA,567497.2749,5935616.0838,10.019136396,53.565071786,0,7
"18714",NA,4,6,415,2023,7,4,6,3,0,1,0,0,0,0,NA,567481.6304,5935851.471,10.0189510700001,53.567189258,0,7
"18715",NA,2,7,219,2023,7,21,6,3,3,6,0,0,0,0,NA,558555.2233,5934364.7657,9.88390554800003,53.5548995520001,0,7
"18716",NA,2,7,219,2023,7,7,6,3,8,7,0,0,0,0,NA,557406.7575,5933583.4664,9.86642791900005,53.548004421,0,7
"18717",NA,3,6,318,2023,7,18,6,3,0,7,0,0,0,0,NA,561549.8353,5940931.2817,9.93039880500004,53.613572628,0,7
"18718",NA,3,1,309,2023,7,16,6,3,0,7,0,0,0,0,NA,564384.9273,5936175.0345,9.97226611700006,53.570486325,0,7
"18719",NA,1,3,108,2023,7,17,6,3,5,3,1,0,0,0,NA,565770.1731,5934759.7476,9.99288312800007,53.5575950030001,0,7
"18720",NA,1,4,109,2023,7,16,6,3,0,7,0,0,0,0,NA,565572.63,5935009.7765,9.98995391700004,53.559866787,0,7
"18721",NA,1,5,114,2023,7,14,6,3,3,2,1,0,0,0,NA,567455.3877,5934224.2844,10.018203644,53.552568846,0,7
"18722",NA,1,17,138,2023,7,7,6,3,5,3,1,0,0,0,NA,567088.88,5930948.8262,10.011970096,53.5231785770001,0,7
"18723",NA,1,16,137,2023,7,20,5,3,0,1,1,0,0,0,NA,565516.4209,5929224.2251,9.98789440400003,53.507877427,0,6
"18724",NA,1,16,137,2023,7,15,5,3,5,5,1,0,0,0,NA,565807.5981,5929138.6461,9.99226625500006,53.507071943,0,6
"18725",NA,6,1,601,2023,8,11,2,3,4,2,1,0,0,0,NA,579171.6359,5928880.3262,10.193663939,53.5029083810001,0,7
"18726",NA,6,2,602,2023,7,18,5,3,0,7,0,0,0,0,NA,579240.847,5927324.404,10.1943141620001,53.488915316,0,6
"18727",NA,6,5,606,2023,7,16,5,3,5,3,1,0,0,0,NA,580716.2146,5919108.097,10.2144369320001,53.4148534290001,1,6
"18728",NA,5,6,514,2023,7,19,5,3,0,3,0,0,0,0,NA,573212.6432,5940238.9627,10.106500043,53.6058507430001,0,6
"18729",NA,5,18,526,2023,7,13,5,3,3,5,1,0,0,0,NA,575890.4493,5940265.8924,10.146968895,53.605711768,0,6
"18730",NA,5,7,515,2023,7,8,5,3,3,2,1,0,0,0,NA,571609.0371,5941616.7309,10.082585437,53.6184542070001,0,6
"18731",NA,5,17,525,2023,7,18,5,2,0,7,0,0,0,0,NA,576234.6132,5947931.9965,10.154048421,53.674554313,0,6
"18732",NA,5,17,525,2023,7,6,5,3,5,3,1,0,0,0,NA,577688.851,5945761.6322,10.1755148280001,53.6548361480001,0,6
"18733",NA,2,1,201,2023,7,8,5,3,6,4,0,1,0,0,NA,562934.1178,5933286.3549,9.94977936100003,53.5447007910001,0,6
"18734",NA,3,1,309,2023,7,16,5,3,4,2,1,0,0,0,NA,564438.3272,5936593.8652,9.97315880100007,53.5742439110001,1,6
"18735",NA,1,12,130,2023,7,14,4,3,5,3,1,0,0,0,NA,576222.9314,5931796.7197,10.1499260690001,53.5295531340001,1,5
"18736",NA,5,7,515,2023,7,9,4,3,3,2,1,0,0,0,NA,572067.005,5940395.9881,10.0892252080001,53.6074207290001,1,5
"18737",NA,1,16,137,2023,7,13,7,3,3,2,1,0,0,0,NA,565416.79,5929256.43,9.98639907700004,53.5081792660001,0,15
"18738",NA,4,5,409,2023,7,8,4,3,5,3,1,0,0,0,NA,568199.5976,5938586.0886,10.0303877270001,53.5916727100001,1,5
"18739",NA,4,8,420,2023,7,8,4,3,3,6,0,0,0,0,NA,567910.9639,5936877.2204,10.0256558,53.576352404,1,5
"18740",NA,2,5,216,2023,7,7,4,3,5,5,1,0,0,0,NA,560659.736,5935050.971,9.91580249000003,53.560827816,1,5
"18741",NA,2,4,214,2023,7,10,4,3,3,6,1,0,0,0,NA,561645.3078,5933818.402,9.93043681900002,53.5496353880001,1,5
"18742",NA,3,3,314,2023,7,11,4,3,3,2,1,0,0,0,NA,565295.6561,5937544.746,9.98630314100006,53.582683676,0,5
"18743",NA,3,3,314,2023,7,12,4,3,0,7,0,0,0,0,NA,566050.66,5937106.6953,9.99761302500002,53.578652285,1,5
"18744",NA,1,4,109,2023,7,20,4,3,6,6,0,1,0,0,NA,564346.7323,5934693.1686,9.97138423000007,53.557173064,0,5
"18745",NA,1,3,108,2023,7,18,4,3,6,4,0,1,0,0,NA,565490.2706,5934509.1727,9.98860584000005,53.5553780210001,0,5
"18746",NA,6,6,607,2023,7,14,3,3,5,3,0,0,0,0,NA,578674.2498,5917359.5573,10.18328511,53.399447912,0,4
"18747",NA,1,8,123,2023,7,17,3,3,5,3,1,0,0,0,NA,570403.0268,5935095.0967,10.0628846160001,53.56000787,1,4
"18748",NA,1,8,127,2023,7,12,3,3,5,3,1,0,0,0,NA,569231.8744,5933597.609,10.0448751930001,53.5467055930001,0,4
"18749",NA,5,18,526,2023,7,17,3,3,3,2,0,0,0,0,NA,574556.7588,5940033.6142,10.1267609450001,53.603815798,1,4
"18750",NA,4,10,426,2023,8,19,4,3,1,5,1,0,0,0,NA,569977.16,5938525.99,10.0572254310001,53.5908983530001,0,16
"18751",NA,3,9,321,2023,7,17,3,3,3,2,1,0,0,0,NA,560639.1164,5939429.4089,9.91634190200006,53.6001809740001,1,4
"18752",NA,2,4,212,2023,7,14,3,3,0,1,0,0,0,0,NA,560267.5844,5934298.9377,9.90973784100004,53.5541141310001,1,4
"18753",NA,3,2,312,2023,7,11,3,3,4,6,0,0,0,0,NA,565814.624,5934847.986,9.99357264000002,53.5583824500001,0,4
"18754",NA,1,5,113,2023,7,17,3,3,4,6,0,0,0,0,NA,567061.414,5935104.4609,10.012446685,53.560529624,1,4
"18755",NA,1,5,114,2023,7,12,3,3,5,2,0,0,0,0,NA,566812.3783,5934547.179,10.008568425,53.5555529870001,0,4
"18756",NA,1,5,114,2023,7,17,3,3,3,2,1,0,0,0,NA,567165.9537,5934096.4297,10.013808076,53.5514569000001,1,4
"18757",NA,5,18,526,2023,7,8,2,3,4,2,1,0,0,0,NA,576913.2471,5942338.0422,10.1629351390001,53.624184315,0,3
"18758",NA,5,7,515,2023,7,16,2,3,0,2,1,0,0,0,NA,571191.4968,5940873.118,10.076104324,53.611828346,1,3
"18759",NA,5,9,517,2023,7,14,2,3,1,5,1,0,0,0,NA,572603.3555,5943797.4724,10.0981232610001,53.6379152630001,0,3
"18760",NA,4,12,431,2023,7,8,2,3,5,3,1,0,0,0,NA,566883.9284,5942152.4244,10.0112789830001,53.6238932580001,0,3
"18761",NA,4,11,430,2023,7,17,2,2,5,3,1,0,0,0,NA,568143.236,5942021.7241,10.0302876380001,53.622556289,1,3
"18762",NA,4,4,407,2023,7,8,2,3,5,3,1,0,0,0,NA,566988.0383,5940322.6782,10.012459302,53.607435853,0,3
"18763",NA,4,10,428,2023,7,8,2,3,3,2,0,0,0,0,NA,569496.4023,5938888.1033,10.050044105,53.594216621,0,3
"18764",NA,2,11,223,2023,7,19,2,3,4,6,0,0,0,0,NA,554328.4826,5935061.9976,9.82023051900006,53.5616204890001,1,3
"18765",NA,3,3,313,2023,7,13,2,3,3,6,1,0,0,0,NA,565431.8726,5936432.9356,9.98812733900007,53.5726746180001,1,3
"18766",NA,7,4,705,2023,7,12,1,3,4,6,1,0,0,0,NA,565817.7892,5922613.4142,9.99105232900007,53.4484260740001,0,2
"18767",NA,6,6,607,2023,7,13,1,3,0,7,0,0,0,0,NA,578245.4996,5918288.6016,10.1770685180001,53.4078608780001,0,2
"18768",NA,1,11,129,2023,7,16,1,2,5,2,0,0,0,0,NA,572747.5599,5934030.3506,10.098025552,53.5501193440001,0,2
"18769",NA,5,5,513,2023,8,15,2,3,4,2,1,0,0,0,NA,572995.0697,5937367.7681,10.1025404210001,53.5800780600001,0,14
"18770",NA,4,13,432,2023,7,14,1,3,0,7,0,0,0,0,NA,567782.6281,5947243.9207,10.025975005,53.669535024,1,2
"18771",NA,4,4,407,2023,7,0,1,2,0,1,0,0,0,0,NA,567523.1534,5940975.5907,10.020687149,53.613234941,1,2
"18772",NA,1,4,112,2023,8,15,1,3,5,7,1,0,0,0,NA,564171.7665,5933819.9317,9.96856409700007,53.5493464360001,0,20
"18773",NA,3,2,312,2023,7,7,1,3,4,2,1,0,0,0,NA,565484.6832,5935728.2283,9.98877697800003,53.5663346640001,0,2
"18774",NA,1,1,102,2023,7,16,1,3,0,1,0,0,0,0,NA,565820.5422,5933361.6475,9.99334906300004,53.545023626,0,2
"18775",NA,1,5,114,2023,7,13,1,3,3,2,0,0,0,0,NA,566932.2641,5934038.1927,10.010268884,53.5509633570001,0,2
"18776",NA,7,4,705,2023,7,18,7,3,0,7,0,0,0,0,NA,564465.315,5922735.5767,9.97071570400004,53.4496911850001,1,1
"18777",NA,4,5,409,2023,7,10,1,3,0,1,0,0,0,0,NA,566615.7171,5939380.1051,10.0066315340001,53.599012298,0,9
"18778",NA,1,4,110,2023,7,13,1,3,5,3,0,0,0,0,NA,563610.3218,5934045.968,9.96013733800004,53.551446217,0,2
"18779",NA,5,16,524,2023,7,12,7,3,0,7,0,0,0,0,NA,575236.6424,5947370.5407,10.1388082400001,53.669653318,0,1
"18780",NA,4,13,432,2023,7,17,7,3,0,1,0,0,0,0,NA,566092.3259,5947590.0851,10.0004682110001,53.672862448,1,1
"18781",NA,2,8,220,2023,7,18,7,3,5,3,1,0,0,0,NA,557647.8008,5939353.1607,9.87113072900007,53.599833264,1,1
"18782",NA,2,3,208,2023,7,3,7,3,1,5,1,0,0,0,NA,563351.8469,5935572.6645,9.95654597500004,53.565198396,0,1
"18783",NA,7,14,715,2023,6,10,6,3,0,1,0,0,0,0,NA,557149.8794,5925655.126,9.86110558100006,53.4767754100001,0,30
"18784",NA,7,2,703,2023,6,7,6,3,5,3,0,0,0,0,NA,566346.5904,5923458.0826,9.99919161300005,53.455951118,1,30
"18785",NA,7,7,708,2023,6,7,6,2,0,6,0,0,1,0,NA,565288.0086,5919239.6214,9.98237691600002,53.418170182,1,30
"18786",NA,1,11,129,2023,6,17,6,3,3,2,0,0,1,0,NA,572594.6563,5934117.9599,10.095738484,53.5509278480001,0,30
"18787",NA,3,9,321,2023,6,14,6,3,3,7,0,0,1,0,NA,561872.2839,5937536.5439,9.93459860400003,53.5830250280001,0,30
"18788",NA,3,6,318,2023,6,11,6,3,5,3,0,0,1,0,NA,563529.8443,5943147.5298,9.96077671400008,53.6332541530001,0,30
"18789",NA,4,1,402,2023,6,15,6,3,1,7,1,0,0,0,NA,564408.6088,5938042.9146,9.97300909400008,53.587270534,0,30
"18790",NA,3,1,310,2023,6,9,6,3,6,6,0,1,0,0,NA,563648.2721,5935441.4541,9.96099426100005,53.563983298,0,30
"18791",NA,1,3,108,2023,6,13,6,3,2,2,1,0,0,0,NA,565442.0887,5934611.5582,9.98790006600007,53.5563041940001,0,30
"18792",NA,1,14,132,2023,6,16,5,3,4,2,1,0,0,0,NA,568587.9531,5932988.2019,10.0350250000001,53.5413132690001,0,29
"18793",NA,5,7,515,2023,6,16,5,3,4,6,1,0,0,0,NA,570823.3437,5940915.9906,10.0705502760001,53.6122635390001,0,29
"18794",NA,5,7,515,2023,6,9,5,3,3,6,1,0,0,0,NA,570937.8721,5939241.6536,10.071900031,53.5972008790001,0,29
"18795",NA,5,11,519,2023,6,17,5,3,0,5,1,0,0,0,NA,571182.1051,5945993.5601,10.0771339940001,53.6578464200001,0,29
"18796",NA,4,13,432,2023,6,12,5,3,5,5,0,0,0,0,NA,566954.4364,5944193.1737,10.0127840380001,53.6422245960001,0,29
"18797",NA,5,12,520,2023,6,9,5,3,5,5,1,0,0,0,NA,568291.2803,5945015.749,10.033182873,53.6494443190001,0,29
"18798",NA,3,6,318,2023,6,22,5,3,0,7,0,0,0,0,NA,563269.197,5941064.072,9.95641204400005,53.6145612060001,1,29
"18799",NA,3,1,303,2023,6,18,5,3,3,2,1,0,0,0,NA,562669.5917,5936638.7123,9.94646011300006,53.57486125,0,29
"18800",NA,3,1,303,2023,6,12,5,2,3,5,1,0,0,0,NA,562865.1682,5936818.6289,9.94944956700004,53.5764548170001,0,29
"18801",NA,1,5,114,2023,8,14,7,3,6,7,0,1,0,0,NA,566908.64,5934193.95,10.009945697,53.5523661890001,0,5
"18802",NA,3,1,301,2023,6,21,5,3,0,3,0,0,1,0,NA,562292.2446,5936938.7092,9.94082197900008,53.5776023700001,1,29
"18803",NA,3,1,306,2023,6,18,5,3,1,5,1,0,0,0,NA,563126.4907,5936748.9168,9.95338161300003,53.5757969090001,0,29
"18804",NA,2,1,203,2023,6,11,5,2,0,7,0,0,0,0,NA,562754.1605,5934007.1728,9.94720856400005,53.5512005830001,0,29
"18805",NA,3,2,312,2023,6,18,5,3,5,3,1,0,0,0,NA,565543.39,5935200.16,9.98955248400006,53.5615814610001,0,29
"18806",NA,1,5,113,2023,6,20,5,3,0,7,0,0,0,0,NA,567170.9655,5934974.9306,10.014072491,53.5593515040001,0,29
"18807",NA,7,17,718,2023,6,17,4,3,0,7,0,0,0,0,NA,552321.8548,5932123.5152,9.78944678700003,53.5354140480001,0,28
"18808",NA,1,12,130,2023,6,9,4,3,5,3,1,0,0,0,NA,573170.9388,5933381.2753,10.1042627200001,53.5442273190001,0,28
"18809",NA,1,8,123,2023,6,12,4,3,5,2,1,0,0,0,NA,569843.38,5935013.79,10.054418954,53.559351932,0,28
"18810",NA,1,7,119,2023,6,9,4,3,6,6,0,1,0,0,NA,568627.5516,5934223.3676,10.0358934920001,53.552408692,0,28
"18811",NA,5,6,514,2023,6,15,4,3,1,7,0,0,0,0,NA,574149.6845,5940448.2247,10.12070886,53.6075995750001,0,28
"18812",NA,2,2,207,2023,7,7,4,3,0,7,0,1,0,0,NA,563684.198,5935260.115,9.96149964200004,53.562349188,0,19
"18813",NA,4,8,421,2023,6,17,4,3,5,3,1,0,0,0,NA,568872.1587,5937338.6359,10.040271869,53.5803738560001,0,28
"18814",NA,3,9,321,2023,6,15,4,3,1,5,1,0,0,0,NA,561369.4341,5938412.6912,9.92717635100007,53.590958368,0,28
"18815",NA,2,1,203,2023,6,15,4,3,5,3,0,0,0,0,NA,562665.0112,5934044.7352,9.94587067800006,53.5515488180001,0,28
"18816",NA,2,2,207,2023,6,20,4,3,3,5,1,0,0,0,NA,563958.734,5935533.229,9.96569983200004,53.5647703600001,0,28
"18817",NA,3,5,317,2023,7,13,6,3,5,3,1,0,0,0,NA,564103.7131,5937911.9309,9.96837690300003,53.586130714,0,28
"18818",NA,2,1,206,2023,6,19,4,3,0,7,0,0,0,0,NA,563238.5295,5934679.3178,9.95465446900005,53.5571832620001,0,28
"18819",NA,3,1,310,2023,6,14,4,3,3,2,1,0,0,0,NA,563951.5185,5935600.855,9.96560474800003,53.565379014,0,28
"18820",NA,1,1,101,2023,6,11,4,3,3,7,1,0,0,0,NA,566291.4953,5934038.8495,10.000598951,53.5510505550001,0,28
"18821",NA,7,13,714,2023,6,12,3,3,5,3,1,0,0,0,NA,558844.979,5925377.0956,9.88659108900004,53.4740898300001,1,27
"18822",NA,6,2,602,2023,6,11,3,3,0,7,0,0,0,0,NA,578475.277,5928123.943,10.18297821,53.4962153120001,1,27
"18823",NA,6,1,601,2023,6,11,3,2,0,1,0,0,0,0,NA,578073.0189,5929561.4915,10.1772736770001,53.5091940790001,1,27
"18824",NA,1,12,130,2023,6,16,3,3,4,2,0,0,0,0,NA,575308.2667,5932504.3639,10.1363003650001,53.5360445160001,0,27
"18825",NA,1,8,127,2023,6,16,3,3,6,4,0,1,0,0,NA,569404.3687,5933756.404,10.0475133100001,53.5481099290001,0,27
"18826",NA,1,8,121,2023,6,19,3,3,0,7,0,0,0,0,NA,569116.098,5934679.893,10.0433674170001,53.556447442,0,27
"18827",NA,5,18,526,2023,6,7,3,3,5,3,1,0,0,0,NA,577875.0319,5940140.0734,10.1769245420001,53.604289898,1,27
"18828",NA,4,9,425,2023,6,8,3,3,3,2,1,0,0,0,NA,570744.94,5937424.93,10.0685733120001,53.5809001110001,0,27
"18829",NA,5,7,515,2023,6,18,3,3,0,7,1,0,0,0,NA,570439.8432,5939927.8969,10.064531104,53.603435291,0,27
"18830",NA,5,17,525,2023,6,7,3,3,0,7,0,0,0,0,NA,576743.4838,5945218.096,10.161079445,53.650091167,1,27
"18831",NA,4,13,432,2023,6,8,3,3,0,7,0,0,0,0,NA,568088.0027,5948339.1552,10.030836691,53.67933816,1,27
"18832",NA,4,5,410,2023,6,13,3,3,0,7,0,1,0,0,NA,566201.2893,5938115.4055,10.0001017010001,53.5876987510001,0,27
"18833",NA,2,6,218,2023,7,9,5,3,1,5,1,0,0,0,NA,558613.3091,5935046.968,9.88491019400004,53.56102437,0,13
"18834",NA,4,4,407,2023,6,15,3,3,5,3,1,0,0,0,NA,567846.3153,5941358.3633,10.025654618,53.6166331850001,0,27
"18835",NA,4,7,417,2023,6,17,3,3,0,1,0,0,0,0,NA,567896.8567,5935270.2668,10.0250934430001,53.5619123340001,0,27
"18836",NA,4,8,421,2023,6,7,3,3,5,3,1,0,0,0,NA,568457.5061,5937267.766,10.0339943750001,53.5797912290001,1,27
"18837",NA,4,2,404,2023,6,18,3,3,5,3,0,0,1,0,NA,565162.2538,5937768.002,9.98433502100005,53.5847067190001,1,27
"18838",NA,2,3,209,2023,6,9,3,3,3,6,0,0,0,0,NA,562440.3701,5935576.0505,9.94278637700006,53.5653380740001,1,27
"18839",NA,2,3,210,2023,6,13,3,3,0,1,0,0,0,0,NA,562320.1355,5935196.4411,9.94089550500007,53.561940679,0,27
"18840",NA,3,2,312,2023,6,9,3,3,0,1,0,0,0,0,NA,565332.6255,5935797.5332,9.98649587300002,53.5669764770001,1,27
"18841",NA,2,7,219,2023,7,17,4,2,0,6,1,0,0,0,NA,557424.058,5933583.9184,9.86668908200005,53.548006592,1,26
"18842",NA,3,3,314,2023,6,10,3,2,5,3,1,0,0,0,NA,565403.1085,5937467.9602,9.98790987300004,53.5819801960001,1,27
"18843",NA,2,1,206,2023,6,9,3,3,1,5,1,0,0,0,NA,563238.9853,5934695.9171,9.95466470700006,53.5573323900001,1,27
"18844",NA,2,1,206,2023,7,9,5,3,3,2,1,0,0,0,NA,563250.61,5935132.71,9.95492857300007,53.5612565930001,0,20
"18845",NA,1,11,128,2023,6,7,2,3,5,5,1,0,0,0,NA,571674.686,5933092.6568,10.081620285,53.541839845,0,26
"18846",NA,1,12,130,2023,6,6,2,3,0,7,1,0,0,0,NA,573890.6603,5932009.477,10.114798251,53.5317983190001,1,26
"18847",NA,5,3,510,2023,6,14,2,3,3,5,1,0,0,0,NA,571499.5189,5935866.8437,10.079611921,53.56679532,1,26
"18848",NA,5,2,506,2023,6,16,2,3,5,3,1,0,0,0,NA,570646.6718,5937229.9752,10.067045168,53.5791613000001,0,26
"18849",NA,5,7,515,2023,6,14,2,2,5,3,0,0,0,0,NA,571629.12,5940461.61,10.082623374,53.608070512,0,26
"18850",NA,5,11,519,2023,6,8,2,3,3,2,1,0,0,0,NA,572205.4851,5945501.8293,10.092502526,53.653287048,0,26
"18851",NA,4,10,427,2023,6,17,2,3,3,5,1,0,0,0,NA,569362.2729,5938592.1339,10.0479520490001,53.5915745010001,0,26
"18852",NA,1,5,114,2023,8,23,7,3,5,3,1,0,0,0,NA,566831.6611,5934167.4518,10.008778281,53.5521378490001,1,5
"18853",NA,4,8,422,2023,6,16,2,3,3,2,1,0,0,0,NA,568737.5488,5936928.4937,10.038148721,53.5767055360001,0,26
"18854",NA,3,8,320,2023,6,23,2,3,0,7,0,0,0,0,NA,559507.5997,5940478.0321,9.89944566400004,53.6097350730001,0,26
"18855",NA,2,5,217,2023,6,17,2,3,0,7,0,0,0,0,NA,559478.9568,5936006.7063,9.89816022600007,53.5695525990001,0,26
"18856",NA,3,6,318,2023,6,11,2,3,6,4,0,1,0,0,NA,563182.475,5943089.9737,9.95551248400005,53.6327789260001,0,26
"18857",NA,3,1,301,2023,6,18,2,3,4,6,1,0,0,0,NA,562514.5846,5937050.3323,9.94420191300003,53.5785791120001,0,26
"18858",NA,4,2,404,2023,6,16,2,3,5,3,0,0,0,0,NA,565639.434,5938285.932,9.99165104600007,53.5893019430001,0,26
"18859",NA,3,4,315,2023,7,13,5,2,6,4,0,1,0,0,NA,564300.4318,5936942.9256,9.97114850200006,53.5773979300001,0,6
"18860",NA,1,11,129,2023,6,18,1,3,3,6,0,0,1,0,NA,572569.7073,5935123.0244,10.0955953160001,53.5599637550001,0,25
"18861",NA,1,11,128,2023,6,15,1,3,0,1,0,0,0,0,NA,571458.6322,5934038.0568,10.078576522,53.550365603,0,25
"18862",NA,2,11,224,2023,6,17,1,3,0,1,0,0,0,0,NA,553162.7423,5936177.3721,9.80282236700003,53.5717645070001,0,25
"18863",NA,2,7,219,2023,6,12,1,3,0,1,0,0,0,0,NA,557421.5716,5933583.9064,9.86665155700007,53.5480067560001,0,25
"18864",NA,3,1,305,2023,6,14,1,3,0,7,0,0,0,0,NA,563547.7122,5936616.0484,9.95971518100004,53.5745519220001,0,25
"18865",NA,3,2,312,2023,6,10,1,3,9,1,0,0,0,0,NA,565839.1895,5934913.6807,9.99395727300004,53.5589697830001,0,25
"18866",NA,7,1,702,2023,6,20,7,2,3,1,1,0,0,0,NA,565850.6166,5923233.5453,9.99167637300008,53.453995338,0,24
"18867",NA,1,16,136,2023,6,19,7,3,5,7,0,0,0,0,NA,567269.4574,5930464.5194,10.0145894510001,53.5188029190001,0,24
"18868",NA,6,6,607,2023,6,14,7,3,0,1,0,0,0,0,NA,581361.6967,5917214.8974,10.223657901,53.3977405590001,0,24
"18869",NA,5,18,526,2023,6,14,7,3,0,1,0,0,0,0,NA,576947.3466,5940228.7068,10.16292952,53.6052234580001,0,24
"18870",NA,2,8,220,2023,7,9,5,3,5,3,1,0,0,0,NA,556970.3117,5939141.3228,9.86085558500002,53.5980034520001,0,20
"18871",NA,5,7,515,2023,6,11,7,3,0,7,0,1,0,0,NA,571095.7776,5941181.563,10.074728146,53.614613315,0,24
"18872",NA,4,8,422,2023,6,0,7,2,0,1,0,0,0,0,NA,568459.956,5936609.7242,10.0338870680001,53.573877028,0,24
"18873",NA,4,8,422,2023,6,14,7,3,0,7,0,0,0,0,NA,568834.2889,5936286.8304,10.0394680740001,53.5709261710001,0,24
"18874",NA,3,9,321,2023,6,19,7,3,0,7,0,0,0,0,NA,561746.9402,5938777.2885,9.93295111000003,53.5941908020001,0,24
"18875",NA,2,9,221,2023,6,19,7,3,3,2,1,0,0,0,NA,556394.1367,5938009.5211,9.85194564500006,53.587893653,0,24
