_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7614745;27;17.4;2025-03-17;2025-03-23;2.7;LINESTRING (10.041367 53.598564,10.041564 53.598606,10.041650 53.598618,10.041729 53.598630,10.041798 53.598637);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614746;9;13.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.019470 53.589910,10.019307 53.589524);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614747;12;19.5;2025-03-17;2025-03-23;1.5;LINESTRING (10.012946 53.643069,10.012947 53.643077,10.012954 53.643118,10.012970 53.643208);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614748;17;17.8;2025-03-17;2025-03-23;1.9;LINESTRING (10.012725 53.558527,10.013068 53.558773,10.013100 53.558795,10.013239 53.558885);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614749;83;18.3;2025-03-17;2025-03-23;5.9;LINESTRING (10.015717 53.563261,10.016141 53.563554,10.016346 53.563707,10.016628 53.563953);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614750;32;22.0;2025-03-17;2025-03-23;3.0;LINESTRING (10.016770 53.564179,10.016697 53.564057,10.016628 53.563953);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614751;38;16.1;2025-03-17;2025-03-23;3.4;LINESTRING (10.016814 53.564046,10.016628 53.563953);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614752;9;19.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.028124 53.622687,10.028720 53.622648);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614753;10;17.4;2025-03-17;2025-03-23;1.3;LINESTRING (10.004632 53.598432,10.004448 53.598310,10.004374 53.598263);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614754;15;20.9;2025-03-17;2025-03-23;1.8;LINESTRING (10.061987 53.595761,10.062365 53.596013);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614755;15;18.7;2025-03-17;2025-03-23;1.8;LINESTRING (10.063428 53.596741,10.062365 53.596013);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614756;10;13.8;2025-03-17;2025-03-23;1.3;LINESTRING (10.070067 53.573788,10.069977 53.573960,10.069863 53.574565,10.069856 53.574599,10.069832 53.574726);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614757;9;18.8;2025-03-17;2025-03-23;1.2;LINESTRING (10.048641 53.591614,10.047715 53.591559,10.046958 53.591514,10.046776 53.591503);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614758;12;18.2;2025-03-17;2025-03-23;1.5;LINESTRING (10.045608 53.591443,10.045974 53.591451,10.046662 53.591496,10.046776 53.591503);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614759;13;15.6;2025-03-17;2025-03-23;1.6;LINESTRING (10.038563 53.605466,10.039208 53.605535,10.039255 53.605540);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614760;11;17.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.012698 53.605560,10.012550 53.606304);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614761;11;13.2;2025-03-17;2025-03-23;1.4;LINESTRING (10.012467 53.606719,10.012534 53.606409);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614762;21;23.1;2025-03-17;2025-03-23;2.3;LINESTRING (9.993884 53.599921,9.993933 53.600371);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614763;20;23.5;2025-03-17;2025-03-23;2.2;LINESTRING (9.994017 53.600876,9.993964 53.600629,9.993933 53.600371);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614764;12;12.3;2025-03-17;2025-03-23;1.5;LINESTRING (9.993700 53.599208,9.993874 53.599221);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614765;15;18.1;2025-03-17;2025-03-23;1.8;LINESTRING (9.993869 53.599364,9.993874 53.599221);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614766;11;18.8;2025-03-17;2025-03-23;1.4;LINESTRING (10.016394 53.567595,10.016239 53.568352,10.016176 53.568488);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614767;36;23.5;2025-03-17;2025-03-23;3.3;LINESTRING (10.011769 53.560283,10.012023 53.560372,10.012302 53.560481,10.012513 53.560576,10.012651 53.560649);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614768;15;19.5;2025-03-17;2025-03-23;1.8;LINESTRING (9.967142 53.582964,9.967026 53.582808,9.966884 53.582624);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614769;14;19.7;2025-03-17;2025-03-23;1.7;LINESTRING (9.966542 53.582194,9.966804 53.582519,9.966884 53.582624);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614770;14;17.5;2025-03-17;2025-03-23;1.7;LINESTRING (9.964372 53.580402,9.964473 53.580530,9.964558 53.580622);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614771;15;21.1;2025-03-17;2025-03-23;1.8;LINESTRING (9.964904 53.580879,9.964857 53.580845,9.964831 53.580827,9.964760 53.580778,9.964684 53.580728,9.964558 53.580622);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614772;11;17.9;2025-03-17;2025-03-23;1.4;LINESTRING (9.962367 53.577780,9.962287 53.577806,9.962120 53.577860);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614773;15;20.3;2025-03-17;2025-03-23;1.8;LINESTRING (9.961719 53.577419,9.961843 53.577561,9.962030 53.577765,9.962060 53.577797,9.962120 53.577860);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614774;13;16.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.961130 53.578307,9.961832 53.577973,9.961916 53.577934,9.962120 53.577860);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614775;14;16.7;2025-03-17;2025-03-23;1.7;LINESTRING (9.962356 53.578112,9.962222 53.577967,9.962182 53.577924,9.962120 53.577860);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614776;14;21.0;2025-03-17;2025-03-23;1.7;LINESTRING (9.961599 53.577264,9.961476 53.577103,9.961344 53.576898,9.961275 53.576784);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614777;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.003280 53.610158,10.003349 53.610053,10.003399 53.609952);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614778;15;25.3;2025-03-17;2025-03-23;1.8;LINESTRING (9.998491 53.608853,9.998768 53.609082,9.999069 53.609308);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614779;13;19.2;2025-03-17;2025-03-23;1.6;LINESTRING (10.016664 53.587877,10.016468 53.588151);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614780;10;10.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.019134 53.583858,10.019183 53.583659);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614781;15;16.2;2025-03-17;2025-03-23;1.8;LINESTRING (10.019299 53.583258,10.019238 53.583475,10.019183 53.583659);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614782;9;19.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.020384 53.581404,10.020233 53.581424,10.020101 53.581440);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614783;12;18.7;2025-03-17;2025-03-23;1.5;LINESTRING (10.019468 53.580861,10.019179 53.580485);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614784;10;15.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.019893 53.576420,10.019291 53.576964,10.019197 53.577049);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614785;16;19.5;2025-03-17;2025-03-23;1.9;LINESTRING (10.033315 53.582668,10.033199 53.582493);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614786;14;21.5;2025-03-17;2025-03-23;1.7;LINESTRING (10.032876 53.582124,10.033162 53.582451,10.033199 53.582493);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614787;10;16.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.015467 53.640123,10.015201 53.640131,10.015014 53.640133,10.014739 53.640130,10.014457 53.640118);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614788;10;19.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.016031 53.640095,10.015467 53.640123);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614789;9;20.6;2025-03-17;2025-03-23;1.2;LINESTRING (10.014248 53.630270,10.013827 53.629263,10.013805 53.629211,10.013754 53.629090);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614790;12;21.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.013167 53.627740,10.013313 53.628076,10.013712 53.628994,10.013722 53.629015,10.013754 53.629090);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614791;9;22.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.002412 53.614911,10.001814 53.614534);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614792;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.001349 53.614111,10.001753 53.614434,10.001814 53.614534);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614793;9;21.9;2025-03-17;2025-03-23;1.2;LINESTRING (9.997902 53.595733,9.998034 53.595559,9.998268 53.595307,9.998632 53.594962,9.998693 53.594907,9.998712 53.594884,9.998721 53.594871);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614794;18;20.6;2025-03-17;2025-03-23;2.0;LINESTRING (9.952445 53.561833,9.950957 53.562023);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614795;18;21.0;2025-03-17;2025-03-23;2.0;LINESTRING (9.950031 53.562139,9.950957 53.562023);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614796;12;12.0;2025-03-17;2025-03-23;1.5;LINESTRING (9.954609 53.561364,9.954728 53.561339,9.954946 53.561291,9.955017 53.561278);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614797;16;13.4;2025-03-17;2025-03-23;1.9;LINESTRING (9.954815 53.561171,9.955017 53.561278);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614798;27;14.4;2025-03-17;2025-03-23;2.7;LINESTRING (9.955946 53.561733,9.955374 53.561445,9.955230 53.561378,9.955017 53.561278);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614799;10;21.6;2025-03-17;2025-03-23;1.3;LINESTRING (9.964660 53.564999,9.964792 53.565044);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614800;13;20.1;2025-03-17;2025-03-23;1.6;LINESTRING (9.964983 53.565119,9.964859 53.565071,9.964792 53.565044);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614801;13;25.1;2025-03-17;2025-03-23;1.6;LINESTRING (9.983173 53.564135,9.982949 53.564145,9.982750 53.564148);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614802;13;23.2;2025-03-17;2025-03-23;1.6;LINESTRING (9.982223 53.564149,9.982243 53.564149,9.982750 53.564148);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614803;26;25.0;2025-03-17;2025-03-23;2.6;LINESTRING (9.988573 53.561998,9.988481 53.562044,9.987335 53.562625,9.986667 53.562970);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614804;26;25.8;2025-03-17;2025-03-23;2.6;LINESTRING (9.986667 53.562970,9.985865 53.563384,9.985557 53.563537,9.985319 53.563640,9.985045 53.563748,9.984875 53.563812,9.984686 53.563881);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614805;15;14.2;2025-03-17;2025-03-23;1.8;LINESTRING (9.984486 53.564015,9.984686 53.563881);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614806;20;20.0;2025-03-17;2025-03-23;2.2;LINESTRING (9.996916 53.561175,9.997052 53.561386);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614807;21;22.3;2025-03-17;2025-03-23;2.3;LINESTRING (9.997279 53.561763,9.997189 53.561613,9.997122 53.561498,9.997052 53.561386);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614808;45;22.0;2025-03-17;2025-03-23;3.8;LINESTRING (9.999282 53.574153,9.999281 53.573948,9.999309 53.573713,9.999372 53.573366,9.999394 53.573285);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614809;38;21.6;2025-03-17;2025-03-23;3.4;LINESTRING (10.000036 53.571227,9.999715 53.572256);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614810;38;21.3;2025-03-17;2025-03-23;3.4;LINESTRING (9.999715 53.572256,9.999394 53.573285);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614811;14;20.7;2025-03-17;2025-03-23;1.7;LINESTRING (9.997939 53.578120,9.997827 53.578160);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614812;18;17.9;2025-03-17;2025-03-23;2.0;LINESTRING (9.997735 53.578201,9.997827 53.578160);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614813;21;22.8;2025-03-17;2025-03-23;2.3;LINESTRING (9.995286 53.579357,9.995551 53.579282);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614814;29;21.8;2025-03-17;2025-03-23;2.8;LINESTRING (9.996140 53.579025,9.995969 53.579111,9.995815 53.579183,9.995700 53.579230,9.995551 53.579282);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614815;25;23.4;2025-03-17;2025-03-23;2.5;LINESTRING (9.998280 53.584755,9.999407 53.585242,9.999517 53.585290);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614816;13;26.5;2025-03-17;2025-03-23;1.6;LINESTRING (9.999687 53.585363,9.999517 53.585290);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614817;16;23.9;2025-03-17;2025-03-23;1.9;LINESTRING (10.007707 53.593103,10.007766 53.593189,10.007793 53.593214,10.007841 53.593238);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614818;26;22.6;2025-03-17;2025-03-23;2.6;LINESTRING (10.008555 53.593329,10.008127 53.593284,10.007917 53.593255,10.007841 53.593238);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614819;10;19.6;2025-03-17;2025-03-23;1.3;LINESTRING (10.002499 53.592823,10.003307 53.592792);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614820;9;23.9;2025-03-17;2025-03-23;1.2;LINESTRING (10.004722 53.592927,10.003487 53.592791,10.003307 53.592792);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614821;18;13.9;2025-03-17;2025-03-23;2.0;LINESTRING (10.002839 53.587217,10.002754 53.587134);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614822;23;13.3;2025-03-17;2025-03-23;2.4;LINESTRING (10.002541 53.586978,10.002754 53.587134);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614823;15;17.3;2025-03-17;2025-03-23;1.8;LINESTRING (10.006725 53.591604,10.006665 53.591511);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614824;13;21.0;2025-03-17;2025-03-23;1.6;LINESTRING (9.997094 53.578605,9.996878 53.578663);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614825;19;20.5;2025-03-17;2025-03-23;2.1;LINESTRING (9.996716 53.578743,9.996878 53.578663);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614826;11;17.0;2025-03-17;2025-03-23;1.4;LINESTRING (10.019373 53.582963,10.019327 53.583136);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614827;19;17.4;2025-03-17;2025-03-23;2.1;LINESTRING (10.012294 53.580627,10.012058 53.580926,10.012024 53.580964,10.011947 53.581053);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614828;15;17.1;2025-03-17;2025-03-23;1.8;LINESTRING (10.013671 53.581611,10.012169 53.581125,10.012115 53.581107,10.011947 53.581053);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614829;19;19.3;2025-03-17;2025-03-23;2.1;LINESTRING (10.015988 53.582315,10.015590 53.582209,10.015471 53.582176);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614830;19;19.3;2025-03-17;2025-03-23;2.1;LINESTRING (10.014370 53.581831,10.015471 53.582176);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614831;26;14.1;2025-03-17;2025-03-23;2.6;LINESTRING (10.003243 53.580748,10.003072 53.580778);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614832;17;14.6;2025-03-17;2025-03-23;1.9;LINESTRING (10.002912 53.580795,10.002980 53.580789,10.003072 53.580778);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614833;42;23.9;2025-03-17;2025-03-23;3.7;LINESTRING (10.000604 53.580737,10.000742 53.580771,10.000900 53.580802,10.001056 53.580827,10.001219 53.580848,10.001407 53.580865,10.001562 53.580874,10.001674 53.580877);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614834;41;22.3;2025-03-17;2025-03-23;3.6;LINESTRING (10.002200 53.580855,10.002099 53.580864,10.001987 53.580871,10.001837 53.580876,10.001674 53.580877);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614835;43;21.3;2025-03-17;2025-03-23;3.7;LINESTRING (10.000006 53.580517,10.000225 53.580614,10.000353 53.580661,10.000462 53.580697,10.000604 53.580737);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614836;63;20.6;2025-03-17;2025-03-23;4.9;LINESTRING (9.999744 53.580384,9.999615 53.580299,9.999449 53.580177);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614837;39;19.8;2025-03-17;2025-03-23;3.5;LINESTRING (9.999343 53.580103,9.999449 53.580177);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614838;14;15.0;2025-03-17;2025-03-23;1.7;LINESTRING (9.987736 53.555844,9.987732 53.555788,9.987735 53.555758,9.987747 53.555715,9.987767 53.555680);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614839;16;12.4;2025-03-17;2025-03-23;1.9;LINESTRING (9.987461 53.555629,9.987496 53.555632,9.987575 53.555642,9.987767 53.555680);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614840;11;14.4;2025-03-17;2025-03-23;1.4;LINESTRING (9.987865 53.555587,9.987817 53.555627,9.987767 53.555680);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614841;12;13.7;2025-03-17;2025-03-23;1.5;LINESTRING (9.984698 53.555670,9.984519 53.555668,9.984252 53.555665);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614842;11;16.1;2025-03-17;2025-03-23;1.4;LINESTRING (9.984240 53.555938,9.984247 53.555769,9.984252 53.555665);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614843;9;18.3;2025-03-17;2025-03-23;1.2;LINESTRING (9.983196 53.555647,9.983764 53.555658,9.983947 53.555661,9.984252 53.555665);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614844;20;16.4;2025-03-17;2025-03-23;2.2;LINESTRING (10.017589 53.586540,10.017533 53.586626,10.017514 53.586655,10.017426 53.586777,10.017332 53.586898,10.017243 53.586992,10.017189 53.587056,10.017081 53.587220,10.016998 53.587357);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614845;13;19.1;2025-03-17;2025-03-23;1.6;LINESTRING (10.016917 53.587498,10.016998 53.587357);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614846;10;17.0;2025-03-17;2025-03-23;1.3;LINESTRING (10.010000 53.584273,10.010030 53.584332,10.010044 53.584368,10.010050 53.584405,10.010046 53.584442);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614847;18;16.1;2025-03-17;2025-03-23;2.0;LINESTRING (10.014149 53.578277,10.014213 53.578085);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614848;19;16.0;2025-03-17;2025-03-23;2.1;LINESTRING (10.012338 53.579416,10.012794 53.579547,10.012840 53.579560,10.013095 53.579636);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614849;11;13.2;2025-03-17;2025-03-23;1.4;LINESTRING (10.013161 53.579556,10.013136 53.579588,10.013095 53.579636);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614850;12;16.8;2025-03-17;2025-03-23;1.5;LINESTRING (10.012981 53.579777,10.013095 53.579636);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614851;16;15.1;2025-03-17;2025-03-23;1.9;LINESTRING (10.019979 53.565724,10.019853 53.565638);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614852;15;17.5;2025-03-17;2025-03-23;1.8;LINESTRING (10.019727 53.565550,10.019853 53.565638);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614853;41;21.1;2025-03-17;2025-03-23;3.6;LINESTRING (10.016986 53.564108,10.017111 53.564136,10.017608 53.564232);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614854;16;22.4;2025-03-17;2025-03-23;1.9;LINESTRING (10.017770 53.564284,10.017608 53.564232);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614855;16;18.3;2025-03-17;2025-03-23;1.9;LINESTRING (10.006644 53.554844,10.007678 53.554963,10.007754 53.554971,10.007916 53.554990);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614856;11;13.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.009292 53.555365,10.008820 53.555597);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614857;16;16.7;2025-03-17;2025-03-23;1.9;LINESTRING (10.009392 53.556016,10.008912 53.555652,10.008820 53.555597);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614858;10;18.8;2025-03-17;2025-03-23;1.3;LINESTRING (9.938407 53.552208,9.939682 53.552032,9.939748 53.552030,9.939805 53.552035,9.939853 53.552045);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614859;26;19.7;2025-03-17;2025-03-23;2.6;LINESTRING (9.931733 53.557094,9.932284 53.557246,9.932327 53.557258,9.932414 53.557282,9.932540 53.557312);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614860;23;18.2;2025-03-17;2025-03-23;2.4;LINESTRING (9.933373 53.557089,9.933341 53.557132,9.933308 53.557164,9.933272 53.557196,9.933234 53.557225,9.933189 53.557254,9.933134 53.557282,9.933092 53.557300,9.933041 53.557318,9.932986 53.557331,9.932906 53.557345,9.932823 53.557352,9.932772 53.557351,9.932717 53.557347,9.932658 53.557337,9.932540 53.557312);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614861;14;18.6;2025-03-17;2025-03-23;1.7;LINESTRING (9.973258 53.568822,9.973358 53.568869,9.973813 53.569082,9.973918 53.569131,9.974068 53.569201);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614862;13;22.2;2025-03-17;2025-03-23;1.6;LINESTRING (9.975373 53.569851,9.975504 53.569941,9.975645 53.570046);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614863;23;19.4;2025-03-17;2025-03-23;2.4;LINESTRING (9.957168 53.562358,9.957479 53.562521,9.957536 53.562550,9.957689 53.562630);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614864;21;16.8;2025-03-17;2025-03-23;2.3;LINESTRING (9.958074 53.562820,9.957857 53.562713,9.957786 53.562678,9.957689 53.562630);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614865;10;22.1;2025-03-17;2025-03-23;1.3;LINESTRING (9.955160 53.545698,9.954397 53.545643,9.954212 53.545654,9.954040 53.545689,9.953944 53.545728,9.953888 53.545754);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614866;12;18.1;2025-03-17;2025-03-23;1.5;LINESTRING (9.953611 53.545980,9.953806 53.545802,9.953888 53.545754);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614867;11;17.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.002115 53.591071,10.002042 53.591251,10.001981 53.591460,10.001931 53.591702,10.001925 53.591788,10.001929 53.591872,10.001941 53.591944);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614868;15;24.0;2025-03-17;2025-03-23;1.8;LINESTRING (10.010826 53.593533,10.010933 53.593532,10.011032 53.593526);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614869;23;22.4;2025-03-17;2025-03-23;2.4;LINESTRING (10.011963 53.593169,10.011799 53.593279,10.011470 53.593426,10.011339 53.593469,10.011217 53.593499,10.011127 53.593514,10.011032 53.593526);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614870;12;18.8;2025-03-17;2025-03-23;1.5;LINESTRING (10.074954 53.593188,10.075295 53.592747);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614871;9;16.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.084158 53.578503,10.083958 53.578510,10.083805 53.578501,10.083634 53.578480,10.083505 53.578458,10.083330 53.578446,10.083239 53.578453,10.083156 53.578470,10.083068 53.578498,10.082994 53.578536,10.082910 53.578607,10.082854 53.578656,10.082768 53.578710,10.082647 53.578756,10.082536 53.578783,10.082427 53.578796,10.082309 53.578801,10.082194 53.578799,10.082080 53.578786,10.081946 53.578760,10.081668 53.578673);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614872;9;19.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.077669 53.577781,10.077724 53.577774,10.078064 53.577651,10.078143 53.577631,10.078219 53.577620,10.078297 53.577614,10.078369 53.577614,10.078436 53.577618,10.078504 53.577622,10.078675 53.577645,10.078924 53.577700,10.079061 53.577739,10.079196 53.577786,10.079624 53.577976,10.079698 53.578002);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614873;9;18.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.079698 53.578002,10.080000 53.578108,10.080388 53.578214,10.080811 53.578347,10.081128 53.578461,10.081668 53.578673);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614874;9;22.5;2025-03-17;2025-03-23;1.2;LINESTRING (10.051679 53.603238,10.051539 53.603129,10.051399 53.603020,10.051255 53.602921);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614875;20;19.8;2025-03-17;2025-03-23;2.2;LINESTRING (10.070045 53.603612,10.069907 53.603293,10.069890 53.603249,10.069850 53.603150);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614876;12;19.3;2025-03-17;2025-03-23;1.5;LINESTRING (10.067163 53.599509,10.067011 53.599349);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614877;15;20.8;2025-03-17;2025-03-23;1.8;LINESTRING (10.066631 53.599031,10.067011 53.599349);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614878;16;20.2;2025-03-17;2025-03-23;1.9;LINESTRING (10.064135 53.597227,10.063563 53.596828);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614879;11;15.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.039902 53.605163,10.040107 53.605186,10.040177 53.605194,10.040208 53.605197,10.040246 53.605199,10.040304 53.605197);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614880;14;20.4;2025-03-17;2025-03-23;1.7;LINESTRING (10.040304 53.605197,10.040361 53.605192,10.040410 53.605183,10.041745 53.604702);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614881;12;18.4;2025-03-17;2025-03-23;1.5;LINESTRING (10.042303 53.604500,10.041745 53.604702);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7614882;12;23.1;2025-03-17;2025-03-23;1.5;LINESTRING (10.047935 53.584739,10.048122 53.584867,10.048267 53.584939,10.048491 53.585007);EPSG:4326
